Title	ItemNumber	ItemNumberLabel	GroupNumber	ItemCategory	CategoryName	ContosoDatabaseProductKey	ContosoProductID	html:About	UnitCost	UnitPrice	UnitPriceCurrency	UnitPriceLabel	Features	Brand	BrandLabel	Color	ColorLabel	Size	SizeUnit	SizeLabel	Weight	WeightUnit	WeightLabel	ScreenSize	ScreenSizeUnit	ScreenSizeLabel	Memory	MemoryUnit	MemoryLabel	HardDrive	HardDriveUnit	HardDriveLabel	Megapixels	MegapixelsUnit	MegapixelsLabel	Zoom	ZoomUnit	ZoomLabel	RefreshRate	RefreshRateUnit	RefreshRateLabel	NumberOfSpeakers	NumberOfSpeakersLabel	Storage	StorageUnit	StorageLabel	Volume	VolumeUnit	VolumeLabel	BTU	BTUUnit	BTULabel	Coverage	CoverageUnit	CoverageLabel	Campaign	OnSale	Discount	LanguageTag
Adventure Works Desktop PC2.33 XD233 Silver	1030101	Item	10301	103	Desktops	416	303001	High end desktop with 1 TB storage and 8 GB memory for efficient handling of multiple tasks. 4 FireWire ports and 7 USB 2.0 ports. Multiformat DVD-/+RW/CD-RW SuperDrive.	$321,05 	$969,00 	$	Price		Adventure Works	Brand	Silver	Color										4000	MB	Memory	750	GB	Storage																								FALSE	FALSE		
Adventure Works Desktop PC2.33 XD233 Black	1030102	Item	10301	103	Desktops	422	303007	High end desktop with 1 TB storage and 8 GB memory for efficient handling of multiple tasks. 4 FireWire ports and 7 USB 2.0 ports. Multiformat DVD-/+RW/CD-RW SuperDrive.	$321,05 	$969,00 	$	Price		Adventure Works	Brand	Black	Color										4000	MB	Memory	750	GB	Storage																								FALSE	FALSE		
Adventure Works Desktop PC2.33 XD233 Brown	1030103	Item	10301	103	Desktops	428	303013	High end desktop with 1 TB storage and 8 GB memory for efficient handling of multiple tasks. 4 FireWire ports and 7 USB 2.0 ports. Multiformat DVD-/+RW/CD-RW SuperDrive.	$321,05 	$969,00 	$	Price		Adventure Works	Brand	Brown	Color										4000	MB	Memory	750	GB	Storage																								FALSE	FALSE		
Adventure Works Desktop PC2.33 XD233 White	1030104	Item	10301	103	Desktops	433	303018	High end desktop with 1 TB storage and 8 GB memory for efficient handling of multiple tasks. 4 FireWire ports and 7 USB 2.0 ports. Multiformat DVD-/+RW/CD-RW SuperDrive.	$321,05 	$969,00 	$	Price		Adventure Works	Brand	White	Color										4000	MB	Memory	750	GB	Storage																								FALSE	FALSE		
Adventure Works Desktop PC2.30 MD230 Silver	1030201	Item	10302	103	Desktops	417	303002	Desktop with 8 GB memory and 1.5 TB memory for storing large media files. Built-in wireless LAN and Ethernet LAN. Multimedia reader for standard media file types.	$275,46 	$599,00 	$	Price		Adventure Works	Brand	Silver	Color										4000	MB	Memory	500	GB	Storage																								FALSE	FALSE		
Adventure Works Desktop PC2.30 MD230 Black	1030202	Item	10302	103	Desktops	423	303008	Desktop with 8 GB memory and 1.5 TB memory for storing large media files. Built-in wireless LAN and Ethernet LAN. Multimedia reader for standard media file types.	$275,46 	$599,00 	$	Price		Adventure Works	Brand	Black	Color										4000	MB	Memory	500	GB	Storage																								FALSE	FALSE		
Adventure Works Desktop PC2.30 MD230 Brown	1030203	Item	10302	103	Desktops	429	303014	Desktop with 8 GB memory and 1.5 TB memory for storing large media files. Built-in wireless LAN and Ethernet LAN. Multimedia reader for standard media file types.	$275,87 	$599,90 	$	Price		Adventure Works	Brand	Brown	Color										4000	MB	Memory	500	GB	Storage																								FALSE	FALSE		
Adventure Works Desktop PC2.30 MD230 White	1030204	Item	10302	103	Desktops	434	303019	Desktop with 8 GB memory and 1.5 TB memory for storing large media files. Built-in wireless LAN and Ethernet LAN. Multimedia reader for standard media file types.	$275,46 	$599,00 	$	Price		Adventure Works	Brand	White	Color										4000	MB	Memory	500	GB	Storage																								FALSE	FALSE		
Adventure Works Desktop PC1.60 ED160 Silver	1030301	Item	10303	103	Desktops	418	303003	Desktop with 1.60 GHz dual processor. 500 GB storage and 2 GB memory. 4 USB 2.0 ports. Integrated wireless LAN and excellent graphics delivery. Software package include. 	$137,63 	$269,95 	$	Price		Adventure Works	Brand	Silver	Color										1000	MB	Memory	320	GB	Storage																								FALSE	FALSE		
Adventure Works Desktop PC1.60 ED160 Black	1030302	Item	10303	103	Desktops	424	303009	Desktop with 1.60 GHz dual processor. 500 GB storage and 2 GB memory. 4 USB 2.0 ports. Integrated wireless LAN and excellent graphics delivery. Software package include. 	$137,63 	$269,95 	$	Price		Adventure Works	Brand	Black	Color										1000	MB	Memory	320	GB	Storage																								FALSE	FALSE		
Adventure Works Desktop PC1.60 ED160 Brown	1030303	Item	10303	103	Desktops	430	303015	Desktop with 1.60 GHz dual processor. 500 GB storage and 2 GB memory. 4 USB 2.0 ports. Integrated wireless LAN and excellent graphics delivery. Software package include. 	$137,63 	$269,95 	$	Price		Adventure Works	Brand	Brown	Color										1000	MB	Memory	320	GB	Storage																								FALSE	FALSE		
Adventure Works Desktop PC1.60 ED160 White	1030304	Item	10303	103	Desktops	435	303020	Desktop with 1.60 GHz dual processor. 500 GB storage and 2 GB memory. 4 USB 2.0 ports. Integrated wireless LAN and excellent graphics delivery. Software package include. 	$137,63 	$269,95 	$	Price		Adventure Works	Brand	White	Color										1000	MB	Memory	320	GB	Storage																								FALSE	FALSE		
Adventure Works Desktop PC1.80 ED180 Silver	1030401	Item	10304	103	Desktops	419	303004	Energy efficient desktop with 1 TB storage and 6 GB memory. 1 FireWire port and 4 USB 2.0 ports. Integrated wireless LAN and multimedia reader. Multiformat DVD-/+RW/CD-RW SuperDrive.	$188,13 	$369,00 	$	Price		Adventure Works	Brand	Silver	Color										1000	MB	Memory	320	GB	Storage																								FALSE	FALSE		
Adventure Works Desktop PC1.80 ED180 Black	1030402	Item	10304	103	Desktops	425	303010	Energy efficient desktop with 1 TB storage and 6 GB memory. 1 FireWire port and 4 USB 2.0 ports. Integrated wireless LAN and multimedia reader. Multiformat DVD-/+RW/CD-RW SuperDrive.	$188,13 	$369,00 	$	Price		Adventure Works	Brand	Black	Color										1000	MB	Memory	320	GB	Storage																								FALSE	FALSE		
Adventure Works Desktop PC1.80 ED180 Brown	1030403	Item	10304	103	Desktops	431	303015	Energy efficient desktop with 1 TB storage and 6 GB memory. 1 FireWire port and 4 USB 2.0 ports. Integrated wireless LAN and multimedia reader. Multiformat DVD-/+RW/CD-RW SuperDrive.	$188,13 	$369,00 	$	Price		Adventure Works	Brand	Brown	Color										1000	MB	Memory	320	GB	Storage																								FALSE	FALSE		
Adventure Works Desktop PC1.80 ED180 White	1030404	Item	10304	103	Desktops	436	303021	Energy efficient desktop with 1 TB storage and 6 GB memory. 1 FireWire port and 4 USB 2.0 ports. Integrated wireless LAN and multimedia reader. Multiformat DVD-/+RW/CD-RW SuperDrive.	$188,13 	$369,00 	$	Price		Adventure Works	Brand	White	Color										1000	MB	Memory	320	GB	Storage																								FALSE	FALSE		
Adventure Works Desktop PC1.80 ED182 Silver	1030501	Item	10305	103	Desktops	420	303005	Desktop with 1.80 GHz dual processor.  1 TB storge and 6 GB memory. 1 FireWire port and 4 USB 2.0 ports. Integrated wireless LAN and Ethernet LAN. Software package included.	$254,86 	$499,90 	$	Price		Adventure Works	Brand	Silver	Color										4000	MB	Memory	1000	GB	Storage																								FALSE	FALSE		
Adventure Works Desktop PC1.80 ED182 Black	1030502	Item	10305	103	Desktops	426	303011	Desktop with 1.80 GHz dual processor.  1 TB storge and 6 GB memory. 1 FireWire port and 4 USB 2.0 ports. Integrated wireless LAN and Ethernet LAN. Software package included.	$254,86 	$499,90 	$	Price		Adventure Works	Brand	Black	Color										4000	MB	Memory	1000	GB	Storage																								FALSE	FALSE		
Adventure Works Desktop PC1.80 ED182 Brown	1030503	Item	10305	103	Desktops	432	303017	Desktop with 1.80 GHz dual processor.  1 TB storge and 6 GB memory. 1 FireWire port and 4 USB 2.0 ports. Integrated wireless LAN and Ethernet LAN. Software package included.	$254,86 	$499,90 	$	Price		Adventure Works	Brand	Brown	Color										4000	MB	Memory	1000	GB	Storage																								FALSE	FALSE		
Adventure Works Desktop PC1.80 ED182 White	1030504	Item	10305	103	Desktops	437	303022	Desktop with 1.80 GHz dual processor.  1 TB storge and 6 GB memory. 1 FireWire port and 4 USB 2.0 ports. Integrated wireless LAN and Ethernet LAN. Software package included.	$254,86 	$499,90 	$	Price		Adventure Works	Brand	White	Color										4000	MB	Memory	1000	GB	Storage																								FALSE	FALSE		
Adventure Works Desktop PC3.0 MS300 White	1030601	Item	10306	103	Desktops	421	303006	Desktop with 3.0 GHz processor. 1 TB storage and 6 GB memory for fast multitasking performance.  Multiformat DVD-/+RW/CD-RW SuperDrive. Software package included.	$215,68 	$469,00 	$	Price		Adventure Works	Brand	White	Color										4000	MB	Memory	1500	GB	Storage																								FALSE	FALSE		
Adventure Works Desktop PC3.0 MS300 Black	1030602	Item	10306	103	Desktops	427	303012	Desktop with 3.0 GHz processor. 1 TB storage and 6 GB memory for fast multitasking performance.  Multiformat DVD-/+RW/CD-RW SuperDrive. Software package included.	$215,68 	$469,00 	$	Price		Adventure Works	Brand	Black	Color										4000	MB	Memory	1500	GB	Storage																								FALSE	FALSE		
WWI Desktop PC2.33 X2330 Silver	1030701	Item	10307	103	Desktops	438	303023	Performance strong desktop with 1.5 TB storage and 8 GB memory for fast and reliable multitask handling. Integrated multimedia reader with excellent graphics delivery. Software package included.	$304,48 	$919,00 	$	Price		Wide World Importers	Brand	Silver	Color										4000	MB	Memory	750	GB	Storage																								FALSE	FALSE		
WWI Desktop PC2.33 X2330 Black	1030702	Item	10307	103	Desktops	444	303029	Performance strong desktop with 1.5 TB storage and 8 GB memory for fast and reliable multitask handling. Integrated multimedia reader with excellent graphics delivery. Software package included.	$304,48 	$919,00 	$	Price		Wide World Importers	Brand	Black	Color										4000	MB	Memory	750	GB	Storage																								FALSE	FALSE		
WWI Desktop PC2.33 X2330 Brown	1030703	Item	10307	103	Desktops	450	303035	Performance strong desktop with 1.5 TB storage and 8 GB memory for fast and reliable multitask handling. Integrated multimedia reader with excellent graphics delivery. Software package included.	$304,48 	$919,00 	$	Price		Wide World Importers	Brand	Brown	Color										4000	MB	Memory	750	GB	Storage																								FALSE	FALSE		
WWI Desktop PC2.33 X2330 White	1030704	Item	10307	103	Desktops	455	303040	Performance strong desktop with 1.5 TB storage and 8 GB memory for fast and reliable multitask handling. Integrated multimedia reader with excellent graphics delivery. Software package included.	$304,48 	$919,00 	$	Price		Wide World Importers	Brand	White	Color										4000	MB	Memory	750	GB	Storage																								FALSE	FALSE		
WWI Desktop PC2.30 M2300 Silver	1030801	Item	10308	103	Desktops	451	303036	Performance strong desktop with 1.5 TB storage and 8 GB memory for fast and reliable multitask handling. Integrated multimedia reader with excellent graphics delivery. Software package included.	$257,06 	$559,00 	$	Price		Wide World Importers	Brand	Silver	Color										4000	MB	Memory	500	GB	Storage																								FALSE	FALSE		
WWI Desktop PC2.30 M2300 Black	1030802	Item	10308	103	Desktops	445	303030	Performance strong desktop with 1.5 TB storage and 8 GB memory for fast and reliable multitask handling. Integrated multimedia reader with excellent graphics delivery. Software package included.	$257,06 	$559,00 	$	Price		Wide World Importers	Brand	Black	Color										4000	MB	Memory	500	GB	Storage																								FALSE	FALSE		
WWI Desktop PC2.30 M2300 Brown	1030803	Item	10308	103	Desktops	439	303024	Performance strong desktop with 1.5 TB storage and 8 GB memory for fast and reliable multitask handling. Integrated multimedia reader with excellent graphics delivery. Software package included.	$257,06 	$559,00 	$	Price		Wide World Importers	Brand	Brown	Color										4000	MB	Memory	500	GB	Storage																								FALSE	FALSE		
WWI Desktop PC2.30 M2300 White	1030804	Item	10308	103	Desktops	456	303041	Performance strong desktop with 1.5 TB storage and 8 GB memory for fast and reliable multitask handling. Integrated multimedia reader with excellent graphics delivery. Software package included.	$257,06 	$559,00 	$	Price		Wide World Importers	Brand	White	Color										4000	MB	Memory	500	GB	Storage																								FALSE	FALSE		
WWI Desktop PC1.60 E1600 Silver	1030901	Item	10309	103	Desktops	440	303025	Desktop with 500 GB storage and 2 GB memory. 1.60 GHz dual processor for reliable performance. Integrated multimedia reader for all standard media formats. Multiformat DVD-/+RW/CD-RW.	$112,14 	$219,95 	$	Price		Wide World Importers	Brand	Silver	Color										2000	MB	Memory	320	GB	Storage																								FALSE	FALSE		
WWI Desktop PC1.60 E1600 Black	1030902	Item	10309	103	Desktops	446	303031	Desktop with 500 GB storage and 2 GB memory. 1.60 GHz dual processor for reliable performance. Integrated multimedia reader for all standard media formats. Multiformat DVD-/+RW/CD-RW.	$112,14 	$219,95 	$	Price		Wide World Importers	Brand	Black	Color										2000	MB	Memory	320	GB	Storage																								FALSE	FALSE		
WWI Desktop PC1.60 E1600 Red	1030903	Item	10309	103	Desktops	452	303037	Desktop with 500 GB storage and 2 GB memory. 1.60 GHz dual processor for reliable performance. Integrated multimedia reader for all standard media formats. Multiformat DVD-/+RW/CD-RW.	$112,14 	$219,95 	$	Price		Wide World Importers	Brand	Red	Color										2000	MB	Memory	320	GB	Storage																								FALSE	FALSE		
WWI Desktop PC1.60 E1600 White	1030904	Item	10309	103	Desktops	457	303042	Desktop with 500 GB storage and 2 GB memory. 1.60 GHz dual processor for reliable performance. Integrated multimedia reader for all standard media formats. Multiformat DVD-/+RW/CD-RW.	$112,14 	$219,95 	$	Price		Wide World Importers	Brand	White	Color										2000	MB	Memory	320	GB	Storage																								FALSE	FALSE		
WWI Desktop PC1.80 E1800 Silver	1031001	Item	10310	103	Desktops	453	303038	1.80 GHz dual processor desktop. 500 GB storage and 2 GB memory. 1 FireWire port and 4  USB 2.0 ports. Built-in wireless LAN. Multimedia reader with high-quality graphics delivery.	$117,21 	$229,90 	$	Price		Wide World Importers	Brand	Silver	Color										2000	MB	Memory	320	GB	Storage																								FALSE	FALSE		
WWI Desktop PC1.80 E1800 Black	1031002	Item	10310	103	Desktops	447	303032	1.80 GHz dual processor desktop. 500 GB storage and 2 GB memory. 1 FireWire port and 4  USB 2.0 ports. Built-in wireless LAN. Multimedia reader with high-quality graphics delivery.	$117,21 	$229,90 	$	Price		Wide World Importers	Brand	Black	Color										2000	MB	Memory	320	GB	Storage																								FALSE	FALSE		
WWI Desktop PC1.80 E1800 Brown	1031003	Item	10310	103	Desktops	441	303026	1.80 GHz dual processor desktop. 500 GB storage and 2 GB memory. 1 FireWire port and 4  USB 2.0 ports. Built-in wireless LAN. Multimedia reader with high-quality graphics delivery.	$117,21 	$229,90 	$	Price		Wide World Importers	Brand	Brown	Color										2000	MB	Memory	320	GB	Storage																								FALSE	FALSE		
WWI Desktop PC1.80 E1800 White	1031004	Item	10310	103	Desktops	458	303043	1.80 GHz dual processor desktop. 500 GB storage and 2 GB memory. 1 FireWire port and 4  USB 2.0 ports. Built-in wireless LAN. Multimedia reader with high-quality graphics delivery.	$117,21 	$229,90 	$	Price		Wide World Importers	Brand	White	Color										2000	MB	Memory	320	GB	Storage																								FALSE	FALSE		
WWI Desktop PC1.80 E1801 Silver	1031101	Item	10311	103	Desktops	442	303027	1.80GHz dual processor desktop. 1 TB storage and 6 GB memory. Multiformat DVD-/+RW/CD-RW. Integrated multimedia reader and wireless LAN. 1 FireWire port and 4 USB 2.0 ports. Software package included.	$137,60 	$269,90 	$	Price		Wide World Importers	Brand	Silver	Color										4000	MB	Memory	1000	GB	Storage																								FALSE	FALSE		
WWI Desktop PC1.80 E1801 Black	1031102	Item	10311	103	Desktops	448	303033	1.80GHz dual processor desktop. 1 TB storage and 6 GB memory. Multiformat DVD-/+RW/CD-RW. Integrated multimedia reader and wireless LAN. 1 FireWire port and 4 USB 2.0 ports. Software package included.	$137,60 	$269,90 	$	Price		Wide World Importers	Brand	Black	Color										4000	MB	Memory	1000	GB	Storage																								FALSE	FALSE		
WWI Desktop PC1.80 E1801 Brown	1031103	Item	10311	103	Desktops	454	303039	1.80GHz dual processor desktop. 1 TB storage and 6 GB memory. Multiformat DVD-/+RW/CD-RW. Integrated multimedia reader and wireless LAN. 1 FireWire port and 4 USB 2.0 ports. Software package included.	$137,60 	$269,90 	$	Price		Wide World Importers	Brand	Brown	Color										4000	MB	Memory	1000	GB	Storage																								FALSE	FALSE		
WWI Desktop PC1.80 E1801 White	1031104	Item	10311	103	Desktops	459	303044	1.80GHz dual processor desktop. 1 TB storage and 6 GB memory. Multiformat DVD-/+RW/CD-RW. Integrated multimedia reader and wireless LAN. 1 FireWire port and 4 USB 2.0 ports. Software package included.	$137,60 	$269,90 	$	Price		Wide World Importers	Brand	White	Color										4000	MB	Memory	1000	GB	Storage																								FALSE	FALSE		
WWI Desktop PC3.0 M0300 Silver	1031201	Item	10312	103	Desktops	443	303028	Desktop with 3.0 GHz processor. 1 TB storage and 6 GB memory. 1 FireWire port and 4 USB 2.0 ports. Mediareder with support for standard media formats. Excellent graphics delivery. 	$160,49 	$349,00 	$	Price		Wide World Importers	Brand	Silver	Color										4000	MB	Memory	1500	GB	Storage																								FALSE	FALSE		
WWI Desktop PC3.0 M0300 Black	1031202	Item	10312	103	Desktops	449	303034	Desktop with 3.0 GHz processor. 1 TB storage and 6 GB memory. 1 FireWire port and 4 USB 2.0 ports. Mediareder with support for standard media formats. Excellent graphics delivery. 	$160,49 	$349,00 	$	Price		Wide World Importers	Brand	Black	Color										4000	MB	Memory	1500	GB	Storage																								FALSE	FALSE		
